max_depth,subsample,colsample_bytree,n_estimators,gamma,learning_rate,brier_score
3,0.9,0.9,100,0.2,0.3,0.16700982923631494
3,0.9,0.9,200,0,0.01,0.14878368680124018
3,0.9,0.9,200,0,0.1,0.15684636700100224
3,0.9,0.9,200,0,0.3,0.1776802754706394
3,0.9,0.9,200,0.1,0.01,0.14877916501330063
3,0.9,0.9,200,0.1,0.1,0.15624312040057042
3,0.9,0.9,200,0.1,0.3,0.17791556495729083
3,0.9,0.9,200,0.2,0.01,0.1488206028866413
3,0.9,0.9,200,0.2,0.1,0.1567165876217316
3,0.9,0.9,200,0.2,0.3,0.17999088337182995
3,0.9,0.9,300,0,0.01,0.14565412075371634
3,0.9,0.9,300,0,0.1,0.16231239728219496
3,0.9,0.9,300,0,0.3,0.18468673906355318
3,0.9,0.9,300,0.1,0.01,0.14564462873705714
3,0.9,0.9,300,0.1,0.1,0.16218530571211603
3,0.9,0.9,300,0.1,0.3,0.18725364242593234
3,0.9,0.9,300,0.2,0.01,0.14565849349777016
3,0.9,0.9,300,0.2,0.1,0.16204364370814103
3,0.9,0.9,300,0.2,0.3,0.18539887052023082
3,0.9,1.0,100,0,0.01,0.16311139689294052
3,0.9,1.0,100,0,0.1,0.1476346328736739
3,0.9,1.0,100,0,0.3,0.170937451681697
3,0.9,1.0,100,0.1,0.01,0.16311426093744472
3,0.9,1.0,100,0.1,0.1,0.14900888124873127
3,0.9,1.0,100,0.1,0.3,0.17108461247129142
3,0.9,1.0,100,0.2,0.01,0.16311280384398982
3,0.9,1.0,100,0.2,0.1,0.1495572708938962
3,0.9,1.0,100,0.2,0.3,0.17194977463357536
3,0.9,1.0,200,0,0.01,0.1488951539226238
3,0.9,1.0,200,0,0.1,0.1548655536171662
3,0.9,1.0,200,0,0.3,0.18394387099808915
3,0.9,1.0,200,0.1,0.01,0.14888804852642118
3,0.9,1.0,200,0.1,0.1,0.15468142452697548
3,0.9,1.0,200,0.1,0.3,0.1821579261938694
